id	output
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xf59fd414aa6b4d9673eab16f23baeeace68e5fb6180e53db06ea1d7141a20016"}	[{"salt": "202", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -343000, "tickUpper": -327600, "liquidityDelta": "-2468086009693530"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xa7ba1911919e61b6dc2599e8f9ea90377fd88f6fa3ee40fdb25885e9d5ea9e0e"}	[{"salt": "201", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -328800, "tickUpper": -322400, "liquidityDelta": "4367879412613433"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xef2b00aadc3c826cacf9cb350ecc73c545520b0c1ecead89933518beb8455a20"}	[{"salt": "200", "amount0": "86221197435366919", "amount1": "1444691", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "102390531410752"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x554baf29393dcac211e444f502e477802a7677468be023f48bcea058416a4028"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "40514691161901"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x84b3012618402c512a0c4e32cd5b320459e49db69c657cca795d5d989da72599"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "1761236983763"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x03589fa92f792bb36af012c7c88d578304ed363c281d9048646175dbe891753c"}	[{"salt": "201", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -328800, "tickUpper": -322400, "liquidityDelta": "-14876297366054889"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7386077dc9c5388e473ebdab3b7269de03fc81b31cf4cba921f852f08114b774"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "629454860066377"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6451a37c0bf3308f709824d99a5c95e50b6bdc8e911a7cce1a928a6d31f40378"}	[{"salt": "210", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -344000, "tickUpper": -336000, "liquidityDelta": "-6195883402548936"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3ff1375331d909a072fd889d5074e29eca29c76e00445b073dee7747152a92a7"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "4019436746641584"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xdfed16a86d6975b50384746fcafd5d1ebd6c6a7f4a3a9ad6ae594c8b79ac060f"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "2548051353925904"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd6e4e761e8b0cceca26bc9e21c419c918329afbb1dbf8141a2232bc9972f622d"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "3798167879808678"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x835b5a0bf515df82ee228e5d93476d014a0aea52903c88885c7e1720059eaa08"}	[{"salt": "162", "amount0": "8056483059178849", "amount1": "79919520396334", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6c9eb91d078bd5c8f051823fcdccfc6397ba64b26eff49962194d90fcdd5a717"}	[{"salt": "96", "amount0": "49567222", "amount1": "1262304", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7055e3a9b6b27e70f94b03e324487ec64f24878991b65b472ad5910e91e9413c"}	[{"salt": "96", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "5024194050"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xe063cdbab7e1cb1c9d3e460f45735678c625400b3dea20f4afe7b361d4a8cc93"}	[{"salt": "118", "amount0": "355292672910528359", "amount1": "8791216", "ordinal": 0, "tickLower": -244620, "tickUpper": -241620, "liquidityDelta": "-413042650383533"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xa19bb5328bbff4270aef4d1672fa7f1a7542c7d6ee580babca549baee1164ece"}	[{"salt": "212", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-864699758228924314"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3f0b4edccf7d3ee345bbe9431b342888082e60b14b76936e152a9a794b963cdd"}	[{"salt": "148", "amount0": "391426526166993", "amount1": "3778324626529", "ordinal": 0, "tickLower": -88054, "tickUpper": 0, "liquidityDelta": "41577052140716494"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x5f4d398366336bff0fed68d2299f1a7dc3b233019af49f3ce191494faac80a97"}	[{"salt": "211", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -307200, "tickUpper": -305220, "liquidityDelta": "-449927377767198"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x9ccc52be0a8b754f791be01439b7767740382475a69edc234cc8382206e87a7f"}	[{"salt": "200", "amount0": "1797048942450968037", "amount1": "37000448", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "224696955931153"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x49a4bc34a0521aaa1a62f03c3286da92802bee06821fed7e8f694152b34f3fa6"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "341930150903948"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x4ceb429f4f979f1774b6e30d50920f97853ef8ed672b294c76c734bd8b191292"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "234466388930171"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xf68d18097eea89f0d7a911303d57b179d49dc7c1f893d318450944ccf4c9edf9"}	[{"salt": "213", "amount0": "0", "amount1": "167595", "ordinal": 0, "tickLower": -345000, "tickUpper": -338000, "liquidityDelta": "-9489835864092523"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x346803d719234faa6a7ff8fa1af1d9c068eb94622400bc2de123f54130fbd622"}	[{"salt": "200", "amount0": "17491369434506681", "amount1": "94524", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "231763321447554"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x3117278dafd13d024f57e0430111638c409b76a1e689a1fcdcb6dd2a85161731"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "96568050516324"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xabadaba752dfadf34897efcf547817f7e0740e134f6de0a3477528263351072a"}	[{"salt": "192", "amount0": "267120205998048847", "amount1": "5575759", "ordinal": 0, "tickLower": -246550, "tickUpper": -230270, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x66326a10d94a20f4f9f7f8eb284efb4aedf31b5308aacb19f850582271d18691"}	[{"salt": "214", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -340000, "tickUpper": -330000, "liquidityDelta": "-8750864433065087"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6f280b59d28ab747fd5ff2e6ba0db25813ed7deb563ffeeb14b8ad1d73a12cb6"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "8112387994605705"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xac65d17ba02e2d8cecded56ece912d8319882fed003308bd095e3c18ecf50bfa"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "28150495031611988"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x2f46472b86819537aec87f18a4c528a25720c42af7dc1da26a3e829267f23099"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "-28150501983042984"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xf001bfacd9e34a02ade876d43b3ab5a839680f105940902e5ecba55e2f85e361"}	[{"salt": "215", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -305760, "tickUpper": -305220, "liquidityDelta": "-3024807663803107"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x914d81d2aa87d969215fc0f34a6e763868ba7e2f23155ef4bf3298a09d0d5589"}	[{"salt": "216", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -246360, "tickUpper": -232500, "liquidityDelta": "-99001753267568"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xfeeefac6f24dcff9de26140188d50926bf5b6699d9b9f80c9433123cd74e8108"}	[{"salt": "205", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -330400, "tickUpper": -322000, "liquidityDelta": "-28150501983042984"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x767f15d4717a50bb179c71d6b23f8b0ddd9cb06c9e8d521a30c93351757b4e9f"}	[{"salt": "217", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -343200, "tickUpper": -341600, "liquidityDelta": "-152042006784657831"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xc997211c515026e97e926e4f255f58779a69d90ef442c6e9cd8cedf6604b3645"}	[{"salt": "218", "amount0": "4110206219153412832223", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -340800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xff36c4ec3909f1e5c925049bf4edf855443c0a120f84045ccf4dbb9e1e6967fe"}	[{"salt": "129", "amount0": "4429433390099858", "amount1": "94697", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x5590cfd64d269e7b762338dd93b28d53c07943d54419f9662f7d5fdb43d0a9cb"}	[{"salt": "129", "amount0": "0", "amount1": "4", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "46600911553"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x40ae950596f93526f22e7b3232f70c01640fade3ac9900ee5bec412c7051f7f7"}	[{"salt": "218", "amount0": "16979279731591424990219", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -340800, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x25493f84f1b41d28bf77044507976418c3648556e1682c064b1ac67e43d61a80"}	[{"salt": "218", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -340800, "liquidityDelta": "10021167276235580"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6549b7bd54ac656951bc60a83b9267dcb60f00e17c596a7836df89b083be602e"}	[{"salt": "218", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -340800, "liquidityDelta": "-156101813517251382"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x158fc48b0f0b824bcd9accf246db00967f6e4f77e73230ec7b10a55aa18b3a6d"}	[{"salt": "110", "amount0": "7503477176214354", "amount1": "159142", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x62889418d58f85b5f4aef5a27403a8a6b585a9961af440f717e292323562558e"}	[{"salt": "221", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342800, "tickUpper": -341600, "liquidityDelta": "-126154103648902948"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1fc345ee45a33cf8c8b70a88a33a1580a4efd2848aa95297246b3bbcc29e6330"}	[{"salt": "223", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -341600, "liquidityDelta": "26410114236280689"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x70b58f6667e5b697e155c1ea1e95fb490c7c251ec9cdb42028f5c0b30a579a51"}	[{"salt": "223", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -341600, "liquidityDelta": "38501076575477051"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd05cab3048ebbc0e0615f21ea962cb1da682e939161a0ec4b5c7bf8348c9c5df"}	[{"salt": "223", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -342400, "tickUpper": -341600, "liquidityDelta": "-309076539977201286"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xe5f6c87bd818eb3f5ccbed4dfd9505e468ba0148b7565d3a9c9c4055872e116a"}	[{"salt": "200", "amount0": "618264282995357749", "amount1": "12754375", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1491a8cbe1a928a813266e236ee0916d9056070379203b06689612904b29a682"}	[{"salt": "200", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "13325739391305"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6fd8fb063fda3efd2255fdec3de8d1086c90d893d5af593b925ecb31a040e50e"}	[{"salt": "136", "amount0": "10674363212292523", "amount1": "523623730333063", "ordinal": 0, "tickLower": -29400, "tickUpper": -24800, "liquidityDelta": "-535341217736684465"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0344ca1edbc9612db2694864b256ae9a04899dab767e68e0115ec120d07579a8"}	[{"salt": "25", "amount0": "12263096291905166", "amount1": "287184", "ordinal": 0, "tickLower": -245410, "tickUpper": -239430, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x4e84c2e7f53d42858c9f3c3db57383ce4f388c2194a3fb194639f25657a73c03"}	[{"salt": "96", "amount0": "13560964", "amount1": "205458", "ordinal": 0, "tickLower": -36200, "tickUpper": -35800, "liquidityDelta": "-110571190129"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xf9d5021e0a467e015384ee29e6f4a16cd70abbe4082c1a5601563522a44f0844"}	[{"salt": "25", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -245410, "tickUpper": -239430, "liquidityDelta": "-104871682715697"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xf7970d835451a75b9b640e95eaf8fae25feb64b1681facdc28bca1ee3671451f"}	[{"salt": "112", "amount0": "63926651819027418", "amount1": "1311144", "ordinal": 0, "tickLower": -253300, "tickUpper": -231900, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xcdf496d4ecead09cfbaf2c9be126636c92ee4be36b1474cc6d759afd620dd3a5"}	[{"salt": "112", "amount0": "2258565946184", "amount1": "0", "ordinal": 0, "tickLower": -253300, "tickUpper": -231900, "liquidityDelta": "986543451502"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0cff30b95e7192b7ecd6c94761cbba2576ef708deea0e7a8d5a1b12af4c67040"}	[{"salt": "225", "amount0": "19824569378572", "amount1": "0", "ordinal": 0, "tickLower": -246900, "tickUpper": -243960, "liquidityDelta": "17360655660056"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1d11c242acf346dad68921b3ed160e5ae80c0d8f3c1639c7ec564cc2a75029cc"}	[{"salt": "225", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -246900, "tickUpper": -243960, "liquidityDelta": "-71922292320892"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x14cd21eed276dcf21d5cbfcb271149c6a8b6c0809c695b00c25851fef0e486a9"}	[{"salt": "231", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-288446891"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x20aa65e42780166099bf452e8465551212625d2a93958b9b1ae827fd01a6b1ba"}	[{"salt": "143", "amount0": "164896000420518", "amount1": "3497", "ordinal": 0, "tickLower": -246510, "tickUpper": -242190, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6fc4f2f3054e3664de52844a19c63b7dcd2af4fe430e600cba9dc838db6e861a"}	[{"salt": "143", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -246510, "tickUpper": -242190, "liquidityDelta": "-184310494887"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8a65109f5a850399049dce87cacb478631dc8bc14a041689a25941c2d1086fe7"}	[{"salt": "192", "amount0": "61658931343948844", "amount1": "1255724", "ordinal": 0, "tickLower": -246550, "tickUpper": -230270, "liquidityDelta": "-705637946682210"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x4bd23369dcda859f5157fdcd5c244dbe0105d5aa733d59035b98f369bc5c38db"}	[{"salt": "239", "amount0": "2", "amount1": "0", "ordinal": 0, "tickLower": 332220, "tickUpper": 338820, "liquidityDelta": "393006429335256"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x73fe2c05dfef75e56c7827b7b202f218f42b301bc6d5e7005e7c1cbf37462c51"}	[{"salt": "239", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 332220, "tickUpper": 338820, "liquidityDelta": "-393024974430345"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xbc13d159e18e3813695c134d8e8aa71f6bf897f0d9777ca62672b3ed3408a649"}	[{"salt": "162", "amount0": "20927323064307039", "amount1": "179716028933016", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x1765d556eb38dc4a5ef3ece8342b15e203a868f0dd5ab37467fcaac0e89e7119"}	[{"salt": "162", "amount0": "159924751437821", "amount1": "750780981475", "ordinal": 0, "tickLower": -48286, "tickUpper": -44429, "liquidityDelta": "-34620806449598017537"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x7fa67671c18aa2e3e169a3564df66cf0203c5c0150e81da0d5fcdd8892ea0303"}	[{"salt": "33", "amount0": "83472267319435355", "amount1": "1901", "ordinal": 0, "tickLower": -323220, "tickUpper": -301260, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x9aeac7eb3782fc4ec68ef9a20578df546e4c7076b6fc234cd56a06d16d1af5b3"}	[{"salt": "33", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -323220, "tickUpper": -301260, "liquidityDelta": "36095225285"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xccdb7fc70fb78931d67c6d93eca3cf12566fb4e59d61102d4d250012fc4557d0"}	[{"salt": "240", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -248110, "tickUpper": -243220, "liquidityDelta": "-48673169300490"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xfdcedf072565b1aaa64edfaf63c7e9db3533674505b35a97c56f3b9ac4182a09"}	[{"salt": "241", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -248090, "tickUpper": -246360, "liquidityDelta": "5247189956347"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x80afb7f13bc0c0fdc962709ffc1e36ef24b6efc3d0e9f7c5332fc4c05fe03bf3"}	[{"salt": "241", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -248090, "tickUpper": -246360, "liquidityDelta": "1097359242556"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xfa077ab0aa0aa5e26ba859801e01aaeb12aff1e56bf0e87f78b531efcdd91ac4"}	[{"salt": "241", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -248090, "tickUpper": -246360, "liquidityDelta": "-129420624054415"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd6cf9eb948cf709fb0691683244a3e6e447a03fb70a2c951815a12a51e5c726e"}	[{"salt": "193", "amount0": "1383025554983452", "amount1": "29768", "ordinal": 0, "tickLower": -245960, "tickUpper": -235430, "liquidityDelta": "-8849104351824"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x99c6f2b90e0a7a4608584b1ea71bd89a87bd11876d9e475f5b2c346a6d65abcd"}	[{"salt": "200", "amount0": "1171132582623636184", "amount1": "14930904", "ordinal": 0, "tickLower": -250680, "tickUpper": -233160, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x9b2f1fb372d7bd9a3408d9f19ef6185b5503531f2a43826f7733405412ad2de3"}	[{"salt": "238", "amount0": "33966756404974956", "amount1": "626747", "ordinal": 0, "tickLower": -247320, "tickUpper": -230280, "liquidityDelta": "-669281894450358"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x0e0d6f7e2df3bcffce6c7802c50672824d02afe144493d7cca26fb4923cb2737"}	[{"salt": "166", "amount0": "171840779991775707", "amount1": "3950443", "ordinal": 0, "tickLower": -245410, "tickUpper": -239690, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6636b8da55509947ddb8013d2b761e23d770515524007aa44e2a28e3900c7339"}	[{"salt": "166", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -245410, "tickUpper": -239690, "liquidityDelta": "-867544015510051"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xe2478bc26a4b8513da55b4bef6485098b7efb5e4c4134ee38e7eb4d8845775f2"}	[{"salt": "245", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -60, "tickUpper": 60, "liquidityDelta": "-666760384127"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x771e0b20364540900fcf78f04042a2533857757ec7b3f6e6a91a6835f0cafca8"}	[{"salt": "220", "amount0": "1023543011106504", "amount1": "16328", "ordinal": 0, "tickLower": -249060, "tickUpper": -248340, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xc763c48085d6c6ffe681e69cca0b4eee50785b3836c427451d3c15317b5e8615"}	[{"salt": "220", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -249060, "tickUpper": -248340, "liquidityDelta": "-21693784190203"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x5e3796fc50d47b7ba5435efa0f867fb6bd416b89a2a6116c75aad78a3ee7f63f"}	[{"salt": "237", "amount0": "1142872258248584", "amount1": "19503", "ordinal": 0, "tickLower": -251020, "tickUpper": -244890, "liquidityDelta": "27350988769956"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xb67a365375b4b8d4fd9947213ed929d2ed50637224f8ea109aa72a62a077f615"}	[{"salt": "235", "amount0": "750738", "amount1": "344386042986419511157", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x8eada04dbeb4a4d3eec480a1cbe3056b7d7285f8df8401f6d7db29642adc41ea"}	[{"salt": "235", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "-8600103363938389"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xddf1b739f05c3039b55d55cc342cc0afc2c9e5060382b8b64d4f8c4c447bb7a9"}	[{"salt": "248", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 65100, "tickUpper": 68700, "liquidityDelta": "-59807487"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x02a6fc8eae702954e01c21842b9cef59b6665925a87061b4adca6a735b63bff8"}	[{"salt": "161", "amount0": "787957285240205500", "amount1": "18519560", "ordinal": 0, "tickLower": -245280, "tickUpper": -236220, "liquidityDelta": "-3628952461099237"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x45457e00475d21f3394286f417cd0325e2eecac9a859edb1a03e21ff3c31e58f"}	[{"salt": "242", "amount0": "15140164104796853", "amount1": "284366", "ordinal": 0, "tickLower": -248290, "tickUpper": -246370, "liquidityDelta": "-195078511272932"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0x6a18bb44167ebe7c9e01f8cf666ed84bbd998e67b073d01aa5bdcef7a882fc71"}	[{"salt": "187", "amount0": "17026211532712", "amount1": "211", "ordinal": 0, "tickLower": -247080, "tickUpper": -242100, "liquidityDelta": "0"}]
{"poolManager":"0x06380c0e0912312b5150364b9dc4542ba0dbbc85","txHash":"0xd250162975d78dc373580df3cd2448b3f106197d8a152f296d47c29d72d8e167"}	[{"salt": "251", "amount0": "2204840766606221", "amount1": "68078", "ordinal": 0, "tickLower": -247980, "tickUpper": -245400, "liquidityDelta": "-444954185659080"}]
